Text,company,metric,scaled_metric,sentiment
Now keep in mind though other things could be happening too. I mean its really hard to predict around the COVID19 and the vaccines and then where overall consumer spending goes as entertainment and travel may start to  spending on that may start to increase.,FIVE,0.5,-5.960468030252741e-07,Negative
Yes. I mean Ed its clearly a tailwind for us. But its also one that we dont have a lot of data points on why we felt important to be more directional on the year. And I do but hopefully everyones taken away is we provide you our new stores which make up historically 80 of our growth. You know the cadence on them how were thinking about the bottomline and growth rates. And so it starts to triangulate it in a pretty predictable number.,FIVE,0.8363903164863586,0.6727804379346596,Positive
And now we have to add in the pluses and takes of some of these external events but most of them seem to be tailwinds. But we also got to watch shift in consumer behavior the other way too. And were controlling what we can control. And it feels great to be back to growth cycle again. And were in a pretty good position going into the end of first quarter here. Thanks Ed.,FIVE,0.9994255304336548,0.998851060182488,Positive
Thanks Ken.,FIVE,0.9717549085617064,0.94350978345262,Positive
You bet.,FIVE,0.8298612833023071,0.659722363783338,Positive
And our next question will come from Chandni Luthra with Goldman Sachs. Please go ahead.,FIVE,0.5,-5.960468030252741e-07,Negative
Hi. Congratulations on successfully navigating an extremely difficult year. If you could show some more colors on inventory levels you exited the quarter down 13. Would you say that hindered your ability to capture some sales in the fourth quarter and you had to leave some on the table. And then what gives you confidence in managing that especially given all the challenges going on globally as you think about first half of the year and likely into the secondhalf as well Thank you.,FIVE,0.9999955892562866,0.9999911785073152,Positive
Yes. Thanks Chandni. As I mentioned in the prepared remarks we were down about 23 on a yearoveryear basis from average store. And again a couple things were going on there. One you got to look at last year when we were up probably half of that related to the sales and then also we moved inventory in earlier tariff related inventory to avoid some tariffs there. And then you kind of flip to this year when we oversold right and had some a tremendous sell throughs there in the fourth quarter.,FIVE,0.9934072494506836,0.9868144910421914,Positive
And then some delayed receipts. I think Joel mentioned the two where we are seeing some delays related to that global supply chain disruption. But I got to tell you the team is managing it very well. We dont see a material impact of that related to Q1 based on the guidance and the sales that we provided. I guess more to come on that as we move through the year. But right now we feel like were in pretty good position with that and again navigating that pretty well with our vendors and then also with the to our supply chain.,FIVE,0.9999024868011476,0.9998049734860504,Positive
Thank you.,FIVE,0.966345489025116,0.9326909379309045,Positive
And our next question will come from Lorraine Hutchinson with Bank of America. Please go ahead.,FIVE,0.5,-5.960468030252741e-07,Negative
Thanks. Good afternoon. I wanted to follow up on some of the comments you made on Five Beyond I think adding more frequent to WOW wall Can you just talk a little bit about the strategy and if theres a chance that we will see those permanent pictures throughout the fleet at some point this year,FIVE,0.9999992847442628,0.999998569487673,Positive
Yes. Great question. And let me just refresh everybody on where were at with Five Beyond. Because theres actually two components at this point in time. Theres the Five Beyond prototype and then theres what we affectionately call the Wow Wall thats in the rest of the chain. And so our go forward prototype for the class of 21 will  for the most part all new stores and remodels will now incorporate Five Beyond in the back of the store.,FIVE,0.9995762705802916,0.9991525406554582,Positive
And then the Wow Wall will be used at seasonal times throughout the rest of the chain. I think its less about it being in the rest of the chain all year round. And its more about us continuing to convert and shift more and more stores to Five Beyond prototype.,FIVE,0.96927809715271,0.938556157682036,Positive
